date,consumption,wind,solar,wind_solar,churn,facturacion_mensual,cuentas_diarias,segmento_consumo,nivel_consumo,tipo_cliente
2013-02-26,1450.488,57.12499999999999,15.729,72.85400000000003,0,1450.488,48.3496,Alto,Alto,Mixto
2013-02-27,1461.837,14.293000000000005,21.571,35.864,0,1461.837,48.7279,Alto,Alto,Mixto
2013-02-28,1421.426,55.73499999999999,24.174,79.909,0,1421.426,47.38086666666666,Alto,Alto,Mixto
2013-03-01,1372.0199999999998,93.148,27.875000000000004,121.023,1,1372.0199999999998,45.733999999999995,Alto,Alto,Mixto
2013-03-02,1143.686,111.234,84.94500000000001,196.179,1,1143.686,38.12286666666667,Bajo,Bajo,Mixto
2013-03-03,1062.452,113.621,82.99500000000002,196.616,1,1062.452,35.41506666666667,Bajo,Bajo,Mixto
2013-03-04,1364.964,82.067,130.413,212.48,1,1364.964,45.498799999999996,Alto,Alto,Mixto
2013-03-05,1359.0269999999998,84.992,132.054,217.046,1,1359.0269999999998,45.30089999999999,Alto,Alto,Mixto
2013-03-06,1365.1040000000005,57.59400000000001,111.856,169.45,1,1365.1040000000005,45.50346666666668,Alto,Alto,Mixto
2013-03-07,1359.5179999999998,224.2,72.13300000000001,296.333,1,1359.5179999999998,45.31726666666666,Alto,Alto,Mixto
2013-03-08,1343.2509999999995,265.687,80.98300000000002,346.6699999999999,1,1343.2509999999995,44.77503333333332,Medio,Medio,Mixto
2013-03-09,1160.281,197.591,49.14199999999999,246.733,1,1160.281,38.67603333333333,Bajo,Bajo,Mixto
2013-03-10,1070.617,187.672,47.758,235.43000000000004,1,1070.617,35.68723333333333,Bajo,Bajo,Mixto
2013-03-11,1394.744,116.369,27.851,144.22000000000003,0,1394.744,46.49146666666666,Alto,Alto,Mixto
2013-03-12,1428.073,58.433,37.771,96.20400000000002,0,1428.073,47.60243333333334,Alto,Alto,Mixto
2013-03-13,1425.143,21.146,33.989,55.13499999999999,0,1425.143,47.50476666666667,Alto,Alto,Mixto
2013-03-14,1420.149,28.59500000000001,62.718,91.313,0,1420.149,47.3383,Alto,Alto,Mixto
2013-03-15,1406.081,47.822,95.516,143.338,0,1406.081,46.869366666666664,Alto,Alto,Mixto
2013-03-16,1192.547,226.415,124.196,350.61100000000005,1,1192.547,39.75156666666667,Bajo,Bajo,Mixto
2013-03-17,1048.639,355.557,71.098,426.6550000000001,1,1048.639,34.95463333333333,Bajo,Bajo,Mixto
2013-03-18,1336.399,217.252,41.638,258.89,1,1336.399,44.54663333333333,Medio,Medio,Mixto
2013-03-19,1391.853,102.054,53.366,155.42,0,1391.853,46.3951,Alto,Alto,Mixto
2013-03-20,1411.346,73.40499999999999,53.404,126.809,0,1411.346,47.044866666666664,Alto,Alto,Mixto
2013-03-21,1407.382,40.815,51.012,91.82699999999998,0,1407.382,46.912733333333335,Alto,Alto,Mixto
2013-03-22,1383.1699999999996,208.389,105.82600000000002,314.21500000000003,0,1383.1699999999996,46.10566666666666,Alto,Alto,Mixto
2013-03-23,1200.6630000000002,413.845,83.618,497.463,1,1200.6630000000002,40.02210000000001,Medio,Medio,Mixto
2013-03-24,1105.345,369.604,111.143,480.74700000000007,1,1105.345,36.844833333333334,Bajo,Bajo,Mixto
2013-03-25,1340.9390000000003,362.866,78.73199999999999,441.598,1,1340.9390000000003,44.69796666666668,Medio,Medio,Mixto
2013-03-26,1357.4599999999998,238.241,81.60300000000001,319.84399999999994,1,1357.4599999999998,45.24866666666666,Alto,Alto,Mixto
2013-03-27,1360.9309999999998,190.15,91.094,281.244,1,1360.9309999999998,45.36436666666666,Alto,Alto,Mixto
2013-03-28,1343.5320000000002,95.495,74.99700000000001,170.492,1,1343.5320000000002,44.784400000000005,Medio,Medio,Mixto
2013-03-29,1080.715,37.969,64.355,102.324,1,1080.715,36.02383333333333,Bajo,Bajo,Mixto
2013-04-01,1034.8910000000003,63.454,128.00199999999998,191.456,1,1034.8910000000003,34.496366666666674,Bajo,Bajo,Mixto
2013-04-02,1345.6049999999998,122.047,107.82300000000002,229.87,1,1345.6049999999998,44.85349999999999,Medio,Medio,Mixto
2013-04-03,1392.1670000000004,170.66400000000002,75.93800000000002,246.602,0,1392.1670000000004,46.40556666666668,Alto,Alto,Mixto
2013-04-04,1413.628,133.071,104.69200000000002,237.763,0,1413.628,47.12093333333333,Alto,Alto,Mixto
2013-04-05,1407.873,76.26499999999999,35.106,111.37099999999998,0,1407.873,46.9291,Alto,Alto,Mixto
2013-04-06,1189.98,38.77,51.11500000000001,89.88499999999999,1,1189.98,39.666000000000004,Bajo,Bajo,Mixto
2013-04-07,1065.0849999999998,42.472,113.68599999999998,156.158,1,1065.0849999999998,35.50283333333333,Bajo,Bajo,Mixto
2013-04-08,1361.1050000000002,96.848,124.439,221.287,1,1361.1050000000002,45.37016666666668,Alto,Alto,Mixto
2013-04-09,1376.079,164.40099999999995,90.156,254.55699999999996,1,1376.079,45.869299999999996,Alto,Alto,Mixto
2013-04-10,1386.8029999999997,85.18899999999998,74.00500000000001,159.194,0,1386.8029999999997,46.226766666666656,Alto,Alto,Mixto
2013-04-11,1370.114,107.345,57.516000000000005,164.86100000000002,1,1370.114,45.67046666666667,Alto,Alto,Mixto
2013-04-12,1330.6570000000002,135.663,91.288,226.951,1,1330.6570000000002,44.35523333333334,Medio,Medio,Mixto
2013-04-13,1099.1280000000002,195.974,105.88999999999996,301.86400000000003,1,1099.1280000000002,36.637600000000006,Bajo,Bajo,Mixto
2013-04-14,1026.3360000000002,110.45700000000002,132.771,243.228,1,1026.3360000000002,34.211200000000005,Bajo,Bajo,Mixto
2013-04-15,1295.7010000000002,117.817,166.529,284.346,1,1295.7010000000002,43.19003333333334,Medio,Medio,Mixto
2013-04-16,1347.112,92.473,120.058,212.531,1,1347.112,44.903733333333335,Medio,Medio,Mixto
2013-04-17,1352.204,83.61500000000002,140.56399999999996,224.179,1,1352.204,45.07346666666667,Alto,Alto,Mixto
2013-04-18,1319.8490000000002,324.587,144.65400000000002,469.241,1,1319.8490000000002,43.99496666666667,Medio,Medio,Mixto
2013-04-19,1300.419,157.98600000000005,75.40700000000001,233.3930000000001,1,1300.419,43.347300000000004,Medio,Medio,Mixto
2013-04-20,1105.7380000000005,86.463,89.73899999999999,176.20199999999994,1,1105.7380000000005,36.85793333333335,Bajo,Bajo,Mixto
2013-04-21,1008.826,73.86999999999999,116.257,190.127,1,1008.826,33.62753333333333,Bajo,Bajo,Mixto
2013-04-22,1312.209,46.955,95.569,142.52399999999997,1,1312.209,43.740300000000005,Medio,Medio,Mixto
2013-04-23,1305.9399999999998,194.195,125.84499999999998,320.0400000000001,1,1305.9399999999998,43.53133333333333,Medio,Medio,Mixto
2013-04-24,1330.709,100.646,180.642,281.288,1,1330.709,44.35696666666667,Medio,Medio,Mixto
2013-04-25,1338.207,39.618,165.11499999999998,204.73300000000003,1,1338.207,44.6069,Medio,Medio,Mixto
2013-04-26,1309.994,96.91799999999998,114.018,210.9360000000001,1,1309.994,43.666466666666665,Medio,Medio,Mixto
2013-04-27,1106.43,81.65799999999999,62.05700000000001,143.71500000000003,1,1106.43,36.881,Bajo,Bajo,Mixto
2013-04-28,1021.551,36.764,93.4,130.164,1,1021.551,34.051700000000004,Bajo,Bajo,Mixto
2013-04-29,1299.2760000000003,170.67499999999995,87.74299999999998,258.41799999999995,1,1299.2760000000003,43.30920000000001,Medio,Medio,Mixto
2013-04-30,1317.183,76.78199999999998,93.325,170.10700000000006,1,1317.183,43.9061,Medio,Medio,Mixto
2013-05-01,1004.86,57.722000000000016,134.309,192.031,1,1004.86,33.495333333333335,Bajo,Bajo,Mixto
2013-05-02,1280.019,72.055,96.99900000000002,169.054,1,1280.019,42.6673,Medio,Medio,Mixto
2013-05-03,1296.4729999999995,36.11,106.336,142.446,1,1296.4729999999995,43.21576666666665,Medio,Medio,Mixto
2013-05-04,1106.577,62.087,131.373,193.46,1,1106.577,36.8859,Bajo,Bajo,Mixto
2013-05-05,1005.52,40.282,181.631,221.91300000000004,1,1005.52,33.51733333333333,Bajo,Bajo,Mixto
2013-05-06,1299.8180000000002,63.52600000000001,157.68400000000003,221.21,1,1299.8180000000002,43.327266666666674,Medio,Medio,Mixto
2013-05-07,1333.6929999999998,78.471,89.723,168.194,1,1333.6929999999998,44.45643333333332,Medio,Medio,Mixto
2013-05-08,1326.54,63.391,161.455,224.846,1,1326.54,44.217999999999996,Medio,Medio,Mixto
2013-05-09,1029.826,59.11699999999999,127.245,186.362,1,1029.826,34.327533333333335,Bajo,Bajo,Mixto
2013-05-10,1183.8769999999995,123.713,96.005,219.718,1,1183.8769999999995,39.46256666666665,Bajo,Bajo,Mixto
2013-05-11,1094.466,75.962,94.87999999999998,170.84199999999998,1,1094.466,36.4822,Bajo,Bajo,Mixto
2013-05-12,999.825,99.49499999999996,117.662,217.157,1,999.825,33.3275,Bajo,Bajo,Mixto
2013-05-13,1294.342,148.164,81.794,229.958,1,1294.342,43.144733333333335,Medio,Medio,Mixto
2013-05-14,1312.3829999999998,100.217,140.77399999999997,240.991,1,1312.3829999999998,43.74609999999999,Medio,Medio,Mixto
2013-05-15,1300.1909999999998,145.05300000000005,158.605,303.658,1,1300.1909999999998,43.33969999999999,Medio,Medio,Mixto
2013-05-16,1305.0240000000003,104.93,114.32,219.25,1,1305.0240000000003,43.50080000000001,Medio,Medio,Mixto
2013-05-17,1284.766,78.77099999999999,100.436,179.20700000000002,1,1284.766,42.82553333333333,Medio,Medio,Mixto
2013-05-18,1078.7109999999998,78.889,128.97099999999998,207.86,1,1078.7109999999998,35.95703333333333,Bajo,Bajo,Mixto
2013-05-19,939.305,46.538,130.01400000000004,176.55199999999996,1,939.305,31.310166666666664,Bajo,Bajo,Mixto
2013-05-20,952.727,80.383,110.03199999999998,190.41500000000005,1,952.727,31.757566666666666,Bajo,Bajo,Mixto
2013-05-21,1278.7209999999995,73.061,114.522,187.58299999999997,1,1278.7209999999995,42.624033333333315,Medio,Medio,Mixto
2013-05-22,1303.334,284.96,62.261,347.221,1,1303.334,43.44446666666667,Medio,Medio,Mixto
2013-05-23,1326.9260000000002,57.184,115.916,173.10000000000002,1,1326.9260000000002,44.23086666666667,Medio,Medio,Mixto
2013-05-24,1297.862,31.673,111.633,143.30599999999998,1,1297.862,43.26206666666667,Medio,Medio,Mixto
2013-05-25,1076.8369999999998,117.78,104.253,222.033,1,1076.8369999999998,35.894566666666655,Bajo,Bajo,Mixto
2013-05-26,1018.874,216.62200000000004,47.51,264.132,1,1018.874,33.962466666666664,Bajo,Bajo,Mixto
2013-05-27,1312.264,64.874,101.03000000000002,165.904,1,1312.264,43.74213333333333,Medio,Medio,Mixto
2013-05-28,1305.03,45.633,167.72099999999995,213.354,1,1305.03,43.501,Medio,Medio,Mixto
2013-05-29,1314.747,47.246,73.38900000000001,120.635,1,1314.747,43.8249,Medio,Medio,Mixto
2013-05-30,1098.0990000000002,80.091,104.485,184.576,1,1098.0990000000002,36.603300000000004,Bajo,Bajo,Mixto
2013-05-31,1194.1769999999997,217.785,69.227,287.012,1,1194.1769999999997,39.80589999999999,Bajo,Bajo,Mixto
2013-06-01,1031.124,232.19099999999997,51.370000000000005,283.56100000000004,1,1031.124,34.3708,Bajo,Bajo,Mixto
2013-06-02,902.859,335.581,102.566,438.147,1,902.859,30.0953,Bajo,Bajo,Mixto
2013-06-03,1214.1409999999998,199.18,113.787,312.9669999999999,1,1214.1409999999998,40.47136666666666,Medio,Medio,Mixto
2013-06-04,1265.1999999999998,85.86300000000001,160.435,246.298,1,1265.1999999999998,42.173333333333325,Medio,Medio,Mixto
2013-06-05,1277.4930000000002,41.861,198.15,240.011,1,1277.4930000000002,42.58310000000001,Medio,Medio,Mixto
2013-06-06,1274.3750000000002,36.6,199.384,235.984,1,1274.3750000000002,42.47916666666667,Medio,Medio,Mixto
2013-06-07,1262.887,29.938,185.424,215.362,1,1262.887,42.09623333333333,Medio,Medio,Mixto
2013-06-08,1065.0440000000003,45.098000000000006,184.056,229.15400000000005,1,1065.0440000000003,35.50146666666668,Bajo,Bajo,Mixto
2013-06-09,971.738,44.829999999999984,135.025,179.85500000000005,1,971.738,32.39126666666667,Bajo,Bajo,Mixto
2013-06-10,1258.977,34.973000000000006,105.381,140.354,1,1258.977,41.965900000000005,Medio,Medio,Mixto
2013-06-11,1287.6999999999998,17.137999999999998,152.64099999999996,169.77899999999997,1,1287.6999999999998,42.923333333333325,Medio,Medio,Mixto
2013-06-12,1298.307,73.27000000000001,154.90199999999996,228.172,1,1298.307,43.2769,Medio,Medio,Mixto
2013-06-13,1289.9050000000002,165.61,161.247,326.8569999999999,1,1289.9050000000002,42.99683333333334,Medio,Medio,Mixto
2013-06-14,1235.4150000000002,128.07899999999995,145.845,273.9240000000001,1,1235.4150000000002,41.18050000000001,Medio,Medio,Mixto
2013-06-15,1045.69,174.478,166.46599999999998,340.9440000000001,1,1045.69,34.85633333333333,Bajo,Bajo,Mixto
2013-06-16,947.157,131.53599999999994,180.661,312.197,1,947.157,31.571900000000003,Bajo,Bajo,Mixto
2013-06-17,1296.348,45.483,195.62499999999997,241.108,1,1296.348,43.2116,Medio,Medio,Mixto
2013-06-18,1328.223,42.101,193.54100000000005,235.642,1,1328.223,44.2741,Medio,Medio,Mixto
2013-06-19,1332.1070000000002,89.85199999999999,183.087,272.939,1,1332.1070000000002,44.40356666666667,Medio,Medio,Mixto
2013-06-20,1323.4079999999997,72.51400000000001,156.109,228.623,1,1323.4079999999997,44.11359999999999,Medio,Medio,Mixto
2013-06-21,1241.676,213.91200000000003,150.82899999999998,364.7410000000001,1,1241.676,41.389199999999995,Medio,Medio,Mixto
2013-06-22,1065.2219999999998,156.13099999999997,140.864,296.99500000000006,1,1065.2219999999998,35.50739999999999,Bajo,Bajo,Mixto
2013-06-23,959.418,174.39399999999998,126.81700000000002,301.2109999999999,1,959.418,31.9806,Bajo,Bajo,Mixto
2013-06-24,1263.825,75.421,105.581,181.002,1,1263.825,42.127500000000005,Medio,Medio,Mixto
2013-06-25,1255.9520000000002,153.23700000000002,78.61600000000001,231.85300000000004,1,1255.9520000000002,41.86506666666667,Medio,Medio,Mixto
2013-06-26,1237.2809999999995,207.45200000000003,119.949,327.40099999999995,1,1237.2809999999995,41.242699999999985,Medio,Medio,Mixto
2013-06-27,1280.278,69.322,110.93800000000002,180.26,1,1280.278,42.67593333333333,Medio,Medio,Mixto
2013-06-28,1264.697,72.379,121.132,193.51100000000005,1,1264.697,42.15656666666666,Medio,Medio,Mixto
2013-06-29,1037.8339999999998,164.64899999999997,87.244,251.893,1,1037.8339999999998,34.59446666666666,Bajo,Bajo,Mixto
2013-06-30,945.689,102.721,145.66899999999995,248.39,1,945.689,31.522966666666665,Bajo,Bajo,Mixto
2013-07-01,1249.752,88.98400000000001,184.643,273.62699999999995,1,1249.752,41.6584,Medio,Medio,Mixto
2013-07-02,1285.6619999999998,33.794000000000004,188.047,221.841,1,1285.6619999999998,42.855399999999996,Medio,Medio,Mixto
2013-07-03,1292.6840000000002,72.23700000000001,94.737,166.97399999999996,1,1292.6840000000002,43.089466666666674,Medio,Medio,Mixto
2013-07-04,1303.686,26.835,118.355,145.18999999999997,1,1303.686,43.456199999999995,Medio,Medio,Mixto
2013-07-05,1268.937,30.267000000000003,132.87399999999997,163.14100000000002,1,1268.937,42.2979,Medio,Medio,Mixto
2013-07-06,1063.8590000000004,32.562000000000005,188.458,221.02,1,1063.8590000000004,35.461966666666676,Bajo,Bajo,Mixto
2013-07-07,969.737,38.897,197.394,236.29100000000005,1,969.737,32.32456666666666,Bajo,Bajo,Mixto
2013-07-08,1280.343,42.784,201.135,243.919,1,1280.343,42.6781,Medio,Medio,Mixto
2013-07-09,1305.309,31.469,195.691,227.16000000000005,1,1305.309,43.5103,Medio,Medio,Mixto
2013-07-10,1278.1789999999996,118.64100000000002,174.394,293.035,1,1278.1789999999996,42.60596666666665,Medio,Medio,Mixto
2013-07-11,1273.0600000000002,78.988,146.185,225.173,1,1273.0600000000002,42.43533333333334,Medio,Medio,Mixto
2013-07-12,1254.5680000000002,34.973000000000006,170.64399999999998,205.617,1,1254.5680000000002,41.81893333333334,Medio,Medio,Mixto
2013-07-13,1044.867,51.897000000000006,181.094,232.991,1,1044.867,34.8289,Bajo,Bajo,Mixto
2013-07-14,952.3369999999998,75.88099999999999,158.661,234.542,1,952.3369999999998,31.74456666666666,Bajo,Bajo,Mixto
2013-07-15,1248.7379999999998,38.35999999999999,187.018,225.378,1,1248.7379999999998,41.624599999999994,Medio,Medio,Mixto
2013-07-16,1285.767,20.636000000000003,196.037,216.67299999999997,1,1285.767,42.8589,Medio,Medio,Mixto
2013-07-17,1295.885,29.274,184.941,214.21499999999995,1,1295.885,43.19616666666666,Medio,Medio,Mixto
2013-07-18,1296.646,54.61000000000001,185.537,240.14699999999996,1,1296.646,43.22153333333333,Medio,Medio,Mixto
2013-07-19,1252.492,111.325,186.212,297.537,1,1252.492,41.74973333333333,Medio,Medio,Mixto
2013-07-20,1061.6929999999998,41.309,178.53500000000005,219.844,1,1061.6929999999998,35.38976666666666,Bajo,Bajo,Mixto
2013-07-21,983.663,32.487,204.44100000000003,236.928,1,983.663,32.78876666666667,Bajo,Bajo,Mixto
2013-07-22,1280.5549999999998,24.172,197.60100000000003,221.773,1,1280.5549999999998,42.68516666666666,Medio,Medio,Mixto
2013-07-23,1292.0269999999998,50.439,173.505,223.944,1,1292.0269999999998,43.06756666666666,Medio,Medio,Mixto
2013-07-24,1296.148,44.267,130.122,174.38900000000004,1,1296.148,43.20493333333333,Medio,Medio,Mixto
2013-07-25,1317.1709999999998,12.118999999999998,155.787,167.90600000000003,1,1317.1709999999998,43.905699999999996,Medio,Medio,Mixto
2013-07-26,1293.6770000000004,21.389,152.87,174.25899999999996,1,1293.6770000000004,43.12256666666668,Medio,Medio,Mixto
2013-07-27,1088.862,40.678,173.68499999999997,214.36300000000003,1,1088.862,36.2954,Bajo,Bajo,Mixto
2013-07-28,991.371,99.35399999999998,136.815,236.169,1,991.371,33.0457,Bajo,Bajo,Mixto
2013-07-29,1266.9349999999995,47.492,83.937,131.429,1,1266.9349999999995,42.23116666666665,Medio,Medio,Mixto
2013-07-30,1241.942,138.27999999999997,142.74999999999997,281.03000000000003,1,1241.942,41.398066666666665,Medio,Medio,Mixto
2013-07-31,1240.0559999999998,146.44499999999996,126.546,272.99100000000004,1,1240.0559999999998,41.33519999999999,Medio,Medio,Mixto
2013-08-01,1318.543,38.122,185.415,223.53700000000003,1,1318.543,43.95143333333333,Medio,Medio,Mixto
2013-08-02,1314.4230000000005,78.58899999999998,190.98300000000003,269.57200000000006,1,1314.4230000000005,43.81410000000002,Medio,Medio,Mixto
2013-08-03,1110.478,98.57,151.46900000000002,250.039,1,1110.478,37.01593333333334,Bajo,Bajo,Mixto
2013-08-04,1013.3310000000002,27.76,140.93400000000003,168.694,1,1013.3310000000002,33.77770000000001,Bajo,Bajo,Mixto
2013-08-05,1293.0839999999998,67.812,177.56399999999996,245.376,1,1293.0839999999998,43.102799999999995,Medio,Medio,Mixto
2013-08-06,1315.468,91.39,150.52699999999996,241.91700000000003,1,1315.468,43.848933333333335,Medio,Medio,Mixto
2013-08-07,1308.6470000000002,65.92999999999999,111.847,177.777,1,1308.6470000000002,43.62156666666667,Medio,Medio,Mixto
2013-08-08,1291.9840000000002,79.666,93.371,173.03699999999998,1,1291.9840000000002,43.06613333333334,Medio,Medio,Mixto
2013-08-09,1254.4619999999998,19.564,89.341,108.905,1,1254.4619999999998,41.81539999999999,Medio,Medio,Mixto
2013-08-10,1088.538,81.40799999999999,144.125,225.533,1,1088.538,36.2846,Bajo,Bajo,Mixto
2013-08-11,990.552,99.216,140.22500000000005,239.44100000000003,1,990.552,33.0184,Bajo,Bajo,Mixto
2013-08-12,1264.4229999999998,94.11400000000002,133.53000000000003,227.644,1,1264.4229999999998,42.147433333333325,Medio,Medio,Mixto
2013-08-13,1281.806,148.39100000000002,134.048,282.439,1,1281.806,42.726866666666666,Medio,Medio,Mixto
2013-08-14,1270.1359999999995,110.76299999999998,147.257,258.02000000000004,1,1270.1359999999995,42.33786666666665,Medio,Medio,Mixto
2013-08-15,1230.8940000000002,41.649,161.26599999999996,202.915,1,1230.8940000000002,41.02980000000001,Medio,Medio,Mixto
2013-08-16,1235.737,67.68999999999998,177.432,245.122,1,1235.737,41.19123333333334,Medio,Medio,Mixto
2013-08-17,1064.704,50.787,150.753,201.54000000000005,1,1064.704,35.49013333333333,Bajo,Bajo,Mixto
2013-08-18,1003.82,139.00099999999998,104.76,243.761,1,1003.82,33.46066666666667,Bajo,Bajo,Mixto
2013-08-19,1279.894,65.016,71.19799999999998,136.21400000000003,1,1279.894,42.663133333333334,Medio,Medio,Mixto
2013-08-20,1262.6059999999998,43.80699999999999,112.443,156.25,1,1262.6059999999998,42.08686666666666,Medio,Medio,Mixto
2013-08-21,1265.775,15.983999999999998,159.20299999999995,175.18700000000004,1,1265.775,42.1925,Medio,Medio,Mixto
2013-08-22,1277.2010000000002,22.69,164.176,186.866,1,1277.2010000000002,42.57336666666667,Medio,Medio,Mixto
2013-08-23,1273.278,84.02199999999999,120.405,204.427,1,1273.278,42.4426,Medio,Medio,Mixto
2013-08-24,1089.3639999999998,153.59900000000002,134.245,287.844,1,1089.3639999999998,36.31213333333333,Bajo,Bajo,Mixto
2013-08-25,1005.2900000000002,168.659,80.066,248.7249999999999,1,1005.2900000000002,33.509666666666675,Bajo,Bajo,Mixto
2013-08-26,1291.821,148.245,110.897,259.142,1,1291.821,43.0607,Medio,Medio,Mixto
2013-08-27,1306.896,60.838,95.03799999999998,155.87599999999998,1,1306.896,43.5632,Medio,Medio,Mixto
2013-08-28,1295.9790000000005,21.264000000000003,112.823,134.08699999999996,1,1295.9790000000005,43.199300000000015,Medio,Medio,Mixto
2013-08-29,1285.918,11.640999999999998,148.32399999999998,159.965,1,1285.918,42.86393333333333,Medio,Medio,Mixto
2013-08-30,1267.145,35.40700000000001,145.14300000000003,180.55,1,1267.145,42.238166666666665,Medio,Medio,Mixto
2013-08-31,1072.235,125.60200000000002,105.09499999999998,230.697,1,1072.235,35.741166666666665,Bajo,Bajo,Mixto
2013-09-01,1018.549,189.585,104.10099999999998,293.68600000000004,1,1018.549,33.951633333333334,Bajo,Bajo,Mixto
2013-09-02,1329.525,338.65399999999994,73.85399999999998,412.5079999999999,1,1329.525,44.3175,Medio,Medio,Mixto
2013-09-03,1344.162,85.24600000000001,103.562,188.808,1,1344.162,44.8054,Medio,Medio,Mixto
2013-09-04,1344.6649999999995,22.179,136.97199999999998,159.15099999999998,1,1344.6649999999995,44.822166666666654,Medio,Medio,Mixto
2013-09-05,1352.0910000000003,96.945,165.76999999999998,262.7149999999999,1,1352.0910000000003,45.06970000000001,Alto,Alto,Mixto
2013-09-06,1330.4149999999995,143.77599999999998,159.558,303.3340000000001,1,1330.4149999999995,44.34716666666665,Medio,Medio,Mixto
2013-09-07,1111.0580000000002,73.32400000000001,122.7,196.02400000000003,1,1111.0580000000002,37.03526666666667,Bajo,Bajo,Mixto
2013-09-08,1023.103,101.367,69.31500000000001,170.682,1,1023.103,34.103433333333335,Bajo,Bajo,Mixto
2013-09-09,1315.3300000000002,96.83599999999996,94.506,191.34200000000004,1,1315.3300000000002,43.84433333333334,Medio,Medio,Mixto
2013-09-10,1346.696,131.483,53.687000000000005,185.17,1,1346.696,44.88986666666666,Medio,Medio,Mixto
2013-09-11,1356.0230000000004,87.36400000000003,57.333,144.69700000000003,1,1356.0230000000004,45.20076666666668,Alto,Alto,Mixto
2013-09-12,1343.379,20.095,60.91,81.005,1,1343.379,44.7793,Medio,Medio,Mixto
2013-09-13,1321.8439999999996,34.812999999999995,77.841,112.654,1,1321.8439999999996,44.061466666666654,Medio,Medio,Mixto
2013-09-14,1122.69,84.10100000000001,60.274,144.375,1,1122.69,37.423,Bajo,Bajo,Mixto
2013-09-15,1037.48,107.882,65.003,172.88499999999996,1,1037.48,34.58266666666667,Bajo,Bajo,Mixto
2013-09-16,1348.881,202.639,52.846,255.485,1,1348.881,44.962700000000005,Medio,Medio,Mixto
2013-09-17,1376.859,183.778,98.993,282.7710000000001,1,1376.859,45.8953,Alto,Alto,Mixto
2013-09-18,1382.1129999999998,97.357,45.553,142.91,0,1382.1129999999998,46.07043333333333,Alto,Alto,Mixto
2013-09-19,1368.321,109.449,82.16600000000001,191.615,1,1368.321,45.610699999999994,Alto,Alto,Mixto
2013-09-20,1353.1139999999998,88.18,46.150000000000006,134.33,1,1353.1139999999998,45.10379999999999,Alto,Alto,Mixto
2013-09-21,1109.983,41.542,81.734,123.276,1,1109.983,36.99943333333333,Bajo,Bajo,Mixto
2013-09-22,1034.784,147.45899999999995,89.46000000000001,236.919,1,1034.784,34.4928,Bajo,Bajo,Mixto
2013-09-23,1337.004,187.23600000000005,73.494,260.7300000000001,1,1337.004,44.56679999999999,Medio,Medio,Mixto
2013-09-24,1343.8830000000005,44.893,96.79,141.683,1,1343.8830000000005,44.79610000000002,Medio,Medio,Mixto
2013-09-25,1345.2909999999997,42.94,85.92,128.86,1,1345.2909999999997,44.843033333333324,Medio,Medio,Mixto
2013-09-26,1357.4679999999996,69.41400000000002,55.844,125.258,1,1357.4679999999996,45.24893333333332,Alto,Alto,Mixto
2013-09-27,1320.7659999999998,32.952,99.215,132.167,1,1320.7659999999998,44.02553333333333,Medio,Medio,Mixto
2013-09-28,1107.352,76.34500000000001,120.00200000000002,196.34699999999992,1,1107.352,36.91173333333334,Bajo,Bajo,Mixto
2013-09-29,1058.3269999999998,254.499,113.07,367.5690000000001,1,1058.3269999999998,35.27756666666666,Bajo,Bajo,Mixto
2013-09-30,1340.561,207.27000000000004,102.334,309.60400000000004,1,1340.561,44.68536666666667,Medio,Medio,Mixto
2013-10-01,1356.25,151.37900000000002,103.34299999999998,254.722,1,1356.25,45.208333333333336,Alto,Alto,Mixto
2013-10-02,1356.8060000000005,214.145,132.35700000000003,346.50200000000007,1,1356.8060000000005,45.22686666666668,Alto,Alto,Mixto
2013-10-03,1114.298,307.258,134.028,441.2859999999999,1,1114.298,37.14326666666667,Bajo,Bajo,Mixto
2013-10-04,1243.239,210.34599999999995,71.536,281.882,1,1243.239,41.4413,Medio,Medio,Mixto
2013-10-05,1102.931,44.746000000000016,37.333,82.07900000000001,1,1102.931,36.76436666666667,Bajo,Bajo,Mixto
2013-10-06,1029.1709999999998,14.973,38.16499999999999,53.138000000000005,1,1029.1709999999998,34.305699999999995,Bajo,Bajo,Mixto
2013-10-07,1332.582,21.540000000000006,67.05000000000001,88.59,1,1332.582,44.4194,Medio,Medio,Mixto
2013-10-08,1355.7869999999996,31.485,56.169,87.654,1,1355.7869999999996,45.19289999999999,Alto,Alto,Mixto
2013-10-09,1368.275,107.31899999999996,33.767,141.086,1,1368.275,45.60916666666667,Alto,Alto,Mixto
2013-10-10,1375.585,51.15599999999999,36.995000000000005,88.15099999999998,1,1375.585,45.852833333333336,Alto,Alto,Mixto
2013-10-11,1390.856,216.712,24.750000000000004,241.462,0,1390.856,46.361866666666664,Alto,Alto,Mixto
2013-10-12,1156.7030000000002,115.49600000000002,32.451,147.947,1,1156.7030000000002,38.556766666666675,Bajo,Bajo,Mixto
2013-10-13,1059.1,88.60300000000001,80.513,169.116,1,1059.1,35.30333333333333,Bajo,Bajo,Mixto
2013-10-14,1359.0069999999998,97.27299999999998,65.89999999999999,163.173,1,1359.0069999999998,45.30023333333333,Alto,Alto,Mixto
2013-10-15,1388.107,84.746,38.206,122.952,0,1388.107,46.27023333333333,Alto,Alto,Mixto
2013-10-16,1386.258,46.623000000000005,37.985,84.60800000000002,0,1386.258,46.208600000000004,Alto,Alto,Mixto
